price,yr_built
500000,1926
625000,1951
418000,2007
660000,2002
775000,1999
429500,1972
569000,1908
250000,1978
225000,1969
530000,1974
306000,1955
517100,1962
354950,1976
348000,1925
522250,1977
275000,1983
390000,1954
260000,1954
585000,1922
605000,1925
342000,2001
900000,1972
252000,1981
357000,1971
370000,1959
322500,1959
210000,1910
290000,1949
860000,2005
302000,1911
369160,1965
1.19E+06,2003
993000,1954
380000,1968
635000,1949
260000,1947
243000,1943
1.40E+06,2001
665000,1952
898000,1987
583000,1955
429000,1977
471000,1998
1.81E+06,1951
739500,2005
450000,1959
552500,1949
437000,1954
270000,1951
226740,1965
446500,1974
283000,1920
445000,1909
250000,1942
307000,1942
315000,1991
555000,1908
264900,1979
510000,1978
328000,2002
358000,2002
325000,2005
1.37E+06,1990
230000,1967
545000,1955
705380,2003
459000,1979
815000,2001
495000,2007
520000,1987
430000,2001
255000,1989
588000,1908
350000,1959
625000,1963
172500,1958
554000,1909
775000,2001
1.19E+06,2003
618000,1977
305000,1954
232000,1994
262000,2002
234000,1971
500000,2002
278000,1920
230000,1961
500000,1969
366500,1945
665000,1902
1.10E+06,1928
575000,1957
674750,1993
719000,1940
482000,1980
254000,1952
443725,1944
575000,1980
469000,1977
175000,1958
437000,1961
550000,1974
172040,1979
363000,1993
282000,2012
400000,1905
650000,2003
365000,1990
269950,2002
260000,1977
193000,1977
340000,2005
900000,1978
371000,1991
592000,1985
300000,1991
449950,2003
299500,1989
995000,1963
335000,1960
280000,1978
446000,1977
1.54E+06,1964
325000,1943
450000,1955
322500,2000
453000,1955
655000,2001
603000,1926
235000,1947
968933,2006
1.02E+06,1980
435000,1973
242000,1986
487000,1947
810000,1996
625000,1976
165000,1973
335000,1960
286700,1958
699000,1954
280000,1974
580000,1988
754800,2006
525000,1995
562000,1962
575000,1926
808900,2006
992000,1966
335000,1997
473000,1985
350000,1977
1.60E+06,1906
305500,1950
306000,1946
233000,2001
490000,1971
445000,1994
355000,1959
360000,1987
737500,1935
985000,1969
349950,2006
520000,2005
355950,1955
485000,2004
143000,1969
3.28E+06,2001
355000,1967
1.13E+06,1979
200000,1959
913000,1999
1.60E+06,1966
409900,1997
265000,1950
740000,1955
306000,2001
381000,2003
1.22E+06,1933
1.05E+06,1941
408000,1948
739900,2006
674250,1985
438400,1953
1.70E+06,2000
703000,1945
262000,1989
353000,1984
500000,1995
1.28E+06,1917
332000,2004
824000,1974
290000,1968
700000,2002
550000,1922
549000,1921
1.87E+06,1951
858000,1978
345000,1947
340000,1930
1.22E+06,1962
275000,2009
405000,1963
432500,1949
236500,1925
679000,1928
543000,1995
294000,1953
340500,1969
1.01E+06,1989
335000,1976
425000,1988
353000,2001
540000,1991
640000,2006
339950,1959
195000,1979
322000,1979
660000,1978
280000,1991
300000,1991
207500,1966
195000,1956
700000,1954
560000,1982
260000,1911
575000,1911
475000,2006
285000,1905
753888,2003
650000,2003
620000,1929
526000,1977
155000,1952
342000,1959
390000,1981
685000,1990
608000,2001
179900,1943
1.25E+06,1936
166000,1957
462000,1928
545000,1990
415000,1903
269000,2003
356500,2008
225000,1961
175000,1948
549000,1974
535000,1989
627000,1973
565000,1976
392450,1912
509000,2006
340000,1921
537000,1921
865000,1998
358000,1948
595000,1923
661000,1998
419950,1977
490000,2006
525000,1940
350000,1995
552500,2008
210000,1961
390000,1990
336800,1958
465000,2003
299900,2011
715000,2006
235000,1970
276000,2007
265000,1964
425000,1900
313000,1993
715000,1984
265000,1991
646000,2004
175000,1954
649000,1973
785000,1940
890000,1920
612000,1998
330000,2003
493000,1978
1.60E+06,1957
1.62E+06,1972
1.65E+06,1972
499000,1900
603500,1962
530000,1941
895000,1962
267345,1972
275000,1987
439950,1950
455000,1985
630000,1944
690000,2004
212000,1971
231500,1985
1.24E+06,1991
378500,1990
482000,1989
695000,1924
965000,1989
675000,1941
387000,1972
347500,1977
385000,1922
265000,1950
406000,1953
134000,1922
415000,1926
375000,1973
620000,1993
337500,1999
565000,1967
399500,1911
1.07E+06,1987
352500,1992
259000,1986
320000,1971
733000,1989
381500,1924
343000,1957
205500,1938
525000,1967
300000,1943
299000,1942
561000,1990
450000,1928
540000,1985
379000,1992
230000,1958
399950,1989
355000,2002
580000,1969
700000,1922
279900,1962
210000,1905
1.17E+06,1989
290300,1931
1.60E+06,1996
490000,1939
606000,1987
359950,1943
677100,1993
465000,1984
4.50E+06,2004
500000,1978
455000,1950
705000,1911
420000,1967
169575,1968
250000,1968
530000,1973
590000,1970
257500,1979
415000,1957
536000,1945
246500,1964
395000,1975
739000,1974
1.27E+06,1984
190000,1968
305000,1962
925000,1983
895000,1977
656000,1943
560000,1945
610000,1977
645000,1987
259000,2007
980000,1990
872000,1967
1.00E+06,1977
900000,1941
475000,1915
350000,1975
840000,1947
500000,1963
202500,1954
523000,1988
225000,1989
418200,1980
356500,1959
670000,1926
456150,1962
471000,1998
558000,2008
1.38E+06,2000
161500,1961
311000,1962
470000,1966
569000,1929
689000,1989
271900,1979
278000,1991
820000,1931
399500,1967
462000,1979
347500,1977
562100,1914
230000,1958
687000,1966
725786,2000
315500,1969
312000,1950
343000,2002
385195,2015
415000,1981
461000,1948
369990,2002
349950,1999
285750,1966
542500,1972
830000,2011
705000,1976
615000,1949
184500,1940
412000,1901
250000,1934
580000,1903
220000,1923
675000,1976
373500,1918
662700,1910
239950,1941
383000,1957
485000,1975
610000,1976
545000,1954
780000,1901
305000,2005
405000,1984
1.11E+06,2001
273000,1959
326500,1970
365000,1981
1.00E+06,1987
422500,1940
354450,1993
320000,1971
223000,1961
410000,2008
438000,1923
390000,1993
298500,2004
749999,1989
779000,1966
570000,1978
385000,1918
649000,1961
283000,1947
699900,1961
278500,1971
700000,1975
535000,1995
234500,1954
374150,1973
397000,2006
613000,1988
1.15E+06,1954
595000,1924
340000,2003
388000,2005
404000,1950
810000,1946
405000,1987
726000,2000
266000,1986
722500,1970
352000,1996
265000,1961
856000,2014
346950,2006
866059,2014
410000,2004
370000,1982
230000,1919
400000,1999
172000,1959
615000,1962
860000,1998
555000,1958
579000,1926
385000,1968
420000,1977
645000,1914
549950,1996
678000,1962
199000,1950
604000,1957
268000,1963
960000,2003
509250,1980
416000,1987
190000,1967
212000,1973
325900,1985
560000,1996
275000,1987
665000,1994
1.51E+06,1926
375000,1930
359950,1979
340000,2005
401000,1948
669000,1952
638500,2004
545000,1924
524000,1973
1.61E+06,2013
280000,1947
828000,1979
223000,1984
1.29E+06,1981
750000,1970
430000,1947
711000,1948
310000,1994
415000,1957
274900,1987
525000,1980
179500,1952
478000,1910
195000,1981
385000,1980
401000,1969
522000,2002
330000,1968
503000,1999
175000,1979
963990,2014
845000,1951
157500,1905
450000,2001
925000,1950
600000,1938
709000,1911
1.39E+06,1938
248000,1984
245000,1912
332000,1942
459950,2002
425000,1994
460000,1979
838300,1967
256000,1995
864000,1984
900000,1922
145600,1958
865000,1977
250250,1969
162000,1943
450000,1973
675500,1978
697000,1947
1.32E+06,2005
490000,1984
590000,1951
280000,1957
515000,1941
576000,1909
375000,1981
478000,1980
282000,1977
1.40E+06,1976
593500,1972
724950,2004
306000,1966
341000,1975
399950,1930
534000,1992
635000,2003
350000,1927
856000,1928
582000,2000
799000,2004
423700,1999
1.84E+06,1995
322000,1988
929000,2002
443000,1939
441500,1968
875000,1979
3.60E+06,1941
450000,1947
425000,1974
660000,1978
763101,1939
499000,1992
521000,1974
302000,1925
293000,1998
335000,2011
499000,1919
600000,1924
720000,1962
195000,2005
249000,1952
334000,1989
599950,1952
149900,1982
700000,1945
525000,1960
1.05E+06,1991
402000,1977
450000,1947
520000,1981
205000,1980
635000,2004
210500,1958
406650,1940
350000,1968
425000,1942
798000,1999
180000,1908
1.25E+06,1972
435000,1925
355000,1962
3.00E+06,1918
685000,1958
311000,1960
305000,1966
675000,1924
769000,1968
430000,1954
516250,1925
760000,1940
579950,2003
476000,1980
510000,1967
205000,1955
240000,1969
738000,1991
420000,1940
455000,1969
765000,1912
372000,1962
160000,1948
772000,2003
1.13E+06,1906
479000,1924
570000,1999
350000,1959
353000,2004
699000,2002
265000,1955
167000,1989
500000,1964
700000,1901
295000,1918
1.01E+06,2004
209000,1969
276000,1968
380000,2002
315000,1954
685530,1996
254600,1968
230000,1942
335000,2003
550000,1980
123300,1956
275436,1966
325000,1984
635000,1997
513000,1944
580000,1980
225000,1954
265000,1961
313000,1978
296000,1948
655500,1957
250750,1951
438000,2004
590000,1967
329500,1947
1.20E+06,1987
415000,1944
900000,1984
378000,1975
474000,1905
464000,1900
310000,1956
580000,1952
999000,1962
510000,1942
650000,1940
196000,1978
220000,1952
855000,1985
483000,1978
400000,1952
435000,1993
219500,2007
2.95E+06,1996
427000,2008
430000,1900
685000,1900
495000,1937
299950,1990
390000,1940
385000,1928
740000,1995
991700,1924
765000,1909
802000,1961
950000,1969
392000,1988
590000,1989
425000,1989
765000,1944
313500,1983
320000,1947
604000,1960
570000,2004
639000,1982
335000,1963
896000,1917
259500,1957
637000,1958
307450,1980
535000,1925
669500,1940
259000,1952
441000,1919
228800,2003
530000,2006
524000,1924
430000,1925
1.33E+06,1906
210000,1969
449000,1930
945000,2004
200450,1957
219950,1985
659500,1956
746000,1966
540000,1982
485000,1968
202000,1942
2.53E+06,1950
502000,1979
279000,2003
409500,1921
453000,1983
367000,1947
550000,1992
273500,1962
505000,1978
770000,1994
565000,1984
316000,1971
160000,1960
170000,1956
235000,1956
1.80E+06,1999
310000,1967
285000,1955
280000,1942
2.30E+06,2004
763776,1989
530000,1965
362000,1996
430000,1931
456500,1919
445000,1989
386900,1963
479000,1955
525000,2000
272000,1979
517000,1950
615000,1951
439000,1965
716000,1988
308000,1942
800000,1926
575000,1941
219950,1967
770000,1987
424950,1967
387000,1984
790000,1974
156000,1933
580000,1942
490000,1970
950000,1926
400000,2008
325000,2008
365000,2002
255000,1920
985000,1984
595000,1967
427500,1944
728000,1915
549950,1940
650000,1954
1.13E+06,1968
203000,1969
311000,1903
387500,1932
370000,1963
228000,1951
740000,1923
200000,1974
660000,1927
275000,1944
708000,1938
280000,1993
325000,2002
495000,1995
691000,1922
2.29E+06,1983
329500,1979
348000,1989
425000,1947
210000,1942
285000,1951
222000,1966
200000,1961
247500,1995
1.50E+06,2006
190000,1942
975000,1921
1.13E+06,1925
283200,1958
650000,1937
449500,1954
400000,1987
89950,1942
158800,1950
870000,2011
196000,1989
850000,1940
775000,2005
483500,2001
387000,1990
900000,1951
336000,1964
415000,1949
380000,2006
350000,1909
1.32E+06,2005
765000,1945
527000,2013
524000,1908
448000,1937
775000,1981
176500,1910
750000,1952
1.27E+06,1951
250000,1958
759000,1900
640000,1926
990000,1910
395000,1946
275000,2006
390000,1997
752500,1913
450000,1906
473000,1909
178500,1973
485000,1985
215000,1982
589000,1919
325000,1918
580000,2004
181100,1954
345000,1908
781000,1960
402500,1903
426000,1948
389000,2005
670000,1970
1.51E+06,1909
288400,1997
700000,1908
830000,1968
1.90E+06,1989
350500,1967
431000,1956
485000,1958
780000,1949
720000,1957
415000,1971
480000,1941
452250,1979
316000,1985
700000,1945
285000,1925
575000,1906
590000,1960
587500,1956
364000,1968
490000,1986
410000,1978
520000,1999
389000,1947
450000,1910
325000,2006
660000,1924
850000,1995
285000,1990
395000,1923
440000,1996
249000,1917
635000,1930
515000,2001
1.40E+06,1954
200000,1955
1.14E+06,1970
445000,1946
555000,1920
537000,1950
315000,1968
805000,2000
414000,1969
375000,2002
401000,1952
210000,1967
365000,1939
178000,1960
710000,1923
255000,1928
528000,1977
537000,2006
442000,1955
375000,1978
637250,2005
427500,1942
700000,2004
680000,1909
393820,1941
525000,1940
505000,1929
555565,1959
650000,1942
632500,2005
269000,2005
405000,1978
845000,1986
234000,1961
638000,1946
290000,1967
262000,1920
270000,2003
875000,1948
299000,1982
551000,1947
350000,1950
1.90E+06,1992
511718,1915
965000,1978
475000,1999
1.06E+06,1928
252000,1926
580000,1964
374950,2008
739000,1979
271000,1975
230000,1986
210000,1984
350000,1988
491500,1968
325000,1994
190000,1987
658600,1945
299950,1958
464000,1931
308000,1942
625000,1919
240000,1977
530000,1995
1.00E+06,1939
439000,1918
575000,1948
418000,1959
1.21E+06,1930
1.10E+06,1925
1.90E+06,2007
580000,1985
380000,1939
256000,1924
349950,1957
691500,1962
556000,1908
218000,1968
425000,1908
935000,1998
732000,1974
805500,1952
507250,1915
800000,1990
600000,1979
627800,1982
660000,1902
153503,1986
456500,1975
1.31E+06,2002
843500,1997
625000,1925
527000,1921
1.97E+06,1951
1.00E+06,1969
855000,1908
725000,2000
315000,2000
180000,1978
700000,1926
476500,1962
193000,1960
295000,1990
363000,1925
875000,1990
257200,1952
555000,1968
380000,1963
282000,1989
545000,1990
550000,1926
921500,1926
885000,1904
820000,1940
289000,1981
334000,1942
206000,1906
491950,1958
430000,2003
208000,1980
245000,1978
426000,1918
400000,2006
553000,1942
296000,1948
428000,1977
325000,1980
294000,1952
410000,1977
590000,1939
445000,1985
921000,1928
496000,1955
95000,1947
359000,1945
452500,1985
555000,1946
549900,1984
569000,1952
318500,1974
487028,2007
240000,1959
253000,1965
380000,1947
250000,1958
368500,1977
340000,1969
400000,1918
835000,1927
299000,1993
1.68E+06,1910
265000,1998
437500,1998
865000,1947
626000,1988
247300,2009
2.08E+06,1997
425000,1937
905000,1970
641250,1990
675000,1984
845000,2002
401500,1954
395000,1987
1.10E+06,1958
145000,1954
900000,1930
374500,1968
850000,1965
490000,1951
304000,1993
400000,1963
454000,1992
160000,1950
542000,1966
403500,1968
418000,2003
406000,1951
242500,1978
425000,2003
613000,1909
189000,1995
700000,1947
750000,1935
494000,1906
700000,2000
705000,2007
356000,1977
625000,1984
144975,1940
970000,2004
415000,1977
485000,1979
799950,1997
783350,1991
430000,1943
2.54E+06,1941
975000,1991
950000,1950
350000,1944
637000,2008
895000,1991
579000,1946
314900,1958
122000,1945
405000,1927
553650,1997
369900,2007
225000,1979
160000,1918
449500,1961
650000,1953
542126,1977
309950,1985
115000,1913
221700,1957
726000,1915
515000,1926
756000,1991
1.57E+06,1927
442000,1979
260000,1975
390000,1923
459500,1929
330000,1948
189000,1944
280000,1954
400000,1948
368000,1942
390000,1968
245000,1945
375000,1960
465000,1961
445000,1997
250000,1952
475500,1952
672324,1940
420000,1937
515000,1907
732350,1986
297500,2005
475000,1929
414000,2003
357250,1952
289950,1950
550000,1917
446000,1958
279000,1932
370000,1988
216000,1998
1.10E+06,1952
1.28E+06,1977
355000,1988
699000,1988
412000,2014
276000,1923
100000,1944
955500,1914
199000,1958
762000,2007
425000,1967
546000,1910
419600,1976
735000,1954
1.23E+06,2011
445000,1985
665000,1974
1.29E+06,2002
508500,1979
345950,1934
207500,1968
1.08E+06,1969
640000,1930
329500,1941
460000,1979
1.23E+06,1948
805000,1924
200000,1963
749700,1977
288000,1999
535000,1927
330000,1950
479200,1928
373000,2006
355000,1953
275000,2008
380000,1949
417000,1915
1.17E+06,2004
598500,1978
629000,1920
226950,1957
1.23E+06,1939
415000,1979
595000,2001
209950,1968
568000,1973
119900,1951
207000,1962
195000,1967
324950,1955
210000,1947
1.08E+06,1995
325088,1954
790000,1977
150000,1982
790000,1999
255000,1910
697000,1928
457500,1908
690000,1940
967000,1917
980000,1968
619420,1988
389000,1910
500000,1964
569000,1950
425000,1967
635000,1948
256500,1980
695000,2005
535000,1945
454200,2004
418500,1943
749950,1983
338500,1999
1.25E+06,1992
299950,1993
325000,1963
434000,1973
328950,1978
2.10E+06,1912
570000,1978
802000,2014
525000,1918
700000,1907
350000,1956
277500,2005
1.58E+06,1975
195000,1913
222000,1968
865000,1979
445000,1959
495800,1924
548500,1924
310000,1974
205000,1962
470000,2003
430000,2002
310000,1999
355000,1953
621500,1968
175000,1971
326000,1971
690000,1920
335000,2003
197000,1961
312500,1950
436000,1959
1.02E+06,2002
805000,1992
652427,1979
1.01E+06,1945
355000,1999
334550,1939
557500,1984
277500,1963
300000,1960
325000,1928
402500,1951
461000,1963
540000,1926
385000,1971
480000,1924
539950,1963
529000,1990
417000,2008
405000,1966
299000,1966
299000,1983
372220,1951
494400,1904
280000,1958
277950,1992
770000,1996
760000,1989
230000,2004
525000,1994
307000,1927
253779,1947
405000,1968
360000,1942
521000,1910
680000,1978
355000,1950
200000,1968
330000,1993
221000,1987
1.60E+06,1910
310000,1947
862000,1932
200000,1960
630000,1957
432250,1985
478000,1977
249000,1962
495000,2006
630000,1960
550000,1997
350000,1994
270000,1966
488250,1963
248000,1986
889000,2014
375000,1927
933000,1906
625000,1977
328000,1943
470000,1969
502500,2007
484000,1976
252500,1961
610000,1987
419000,1969
322500,1986
563000,1918
464000,1993
870000,1951
280000,2003
850000,1994
458950,1946
122000,1946
525000,1994
286300,1962
218450,1952
525000,1955
650000,1955
356000,1949
436500,1951
410000,1979
512500,1950
510000,1925
566000,1966
525000,1948
435000,1920
406500,1989
550000,1966
251000,1949
830000,1959
803000,1989
206000,1942
200000,1944
219000,1952
777000,1962
593700,1979
712500,1956
600000,1946
554663,1940
267000,1962
390000,1953
335000,1979
938000,1975
370000,1993
335000,2003
695000,1923
387500,1953
245000,1992
308550,1990
225000,1968
715000,1993
335000,1954
634000,2003
337500,1956
440000,1940
350000,1990
400000,1918
1.29E+06,1989
435000,1954
681000,2004
397000,2007
775000,1996
480000,1959
158000,1985
590000,2005
772500,2004
464500,1955
281000,1966
620000,1990
475000,1985
245000,1932
660000,1925
527500,1973
135000,1914
275000,2003
430000,1926
213500,1968
535000,2012
641000,1952
436300,1952
1.44E+06,1911
830000,1949
380000,1910
132500,1945
179950,1954
188200,1954
659000,1951
317000,1926
625000,1959
350000,1976
750000,1915
457000,1959
632500,1906
223000,1991
610000,1976
385000,1948
367500,2005
385100,1949
230000,1920
286000,2008
201700,1967
1.35E+06,2002
