price,bathrooms
665000,1.75
455000,1
440000,1
332000,2.25
280000,2.5
570000,3.5
250000,1
238000,1
265000,1
306000,1
345000,2.75
765000,2.5
346300,2.5
342500,2
501000,2.25
270000,2.5
638000,1
460000,1.75
760000,1.75
1.09E+06,2.5
234000,1
1.65E+06,2.75
488000,2
1.55E+06,2.5
499000,3
150000,1
333000,2.5
700000,2.75
275000,1
330000,2.5
360000,2
467000,1
568000,2.5
605000,2.25
750000,2.75
760000,2.75
265000,1.75
490000,1.75
360000,2.5
311750,2.25
399000,2.25
347000,2.5
1.68E+06,3.75
585000,2.5
340000,2.5
612000,2.5
230000,1.75
604000,2.5
250000,1.75
258500,2
783000,2.75
1.05E+06,2.25
760000,2.5
276000,1
550000,2
398000,1
775000,3
1.03E+06,3
327000,1
564500,2.75
782000,1.75
398000,2.5
257000,1.75
235000,2
453000,2.75
535000,1
275000,2.5
665000,2.5
670000,2.75
465000,1.75
210000,1.5
265000,2.5
426000,2.5
529219,2.25
600000,2.25
875000,3.5
608000,3
220000,1
1.76E+06,5
295450,2
315000,1
205000,2
310000,1.5
1.00E+06,1
525000,2.5
284000,1.75
510000,1.75
405000,1
509950,2.5
600000,2.25
990000,3.75
280005,1.5
700000,1.75
330000,1
340000,1
468000,2.5
1.34E+06,2.5
515000,1.75
245000,2
265000,2.5
372400,2.5
390000,1.5
208000,1
273000,0.5
455000,3.5
270000,2.5
618000,2.25
213550,2.5
210000,1.75
2.75E+06,4
403500,2.75
235000,1.5
287500,2
546800,1.5
183000,1.75
560000,2
299500,1
610000,2.25
288350,1.5
500000,1
625000,2.75
418000,1.5
660000,3
775000,2.5
429500,2.75
569000,2
250000,2
225000,1.5
530000,2.75
306000,1
517100,1.75
354950,1.75
348000,1.5
522250,2.5
275000,2.5
390000,1.5
260000,1.5
585000,2.75
605000,2.75
342000,2.5
900000,3
252000,1.75
357000,1.75
370000,1
322500,1
210000,2
290000,1
860000,3.25
302000,2
369160,2.25
1.19E+06,2.75
993000,2
380000,2
635000,2
260000,1
243000,1
1.40E+06,2.5
665000,2.5
898000,2.25
583000,2.75
429000,1.75
471000,2.5
1.81E+06,3.5
739500,3.25
450000,1.5
552500,1
437000,1.75
270000,2
226740,1.5
446500,2.5
283000,2
445000,1.75
250000,1
307000,1
315000,2.75
555000,3
264900,2.5
510000,2
328000,2.5
358000,2.5
325000,2.5
1.37E+06,3.25
230000,2
545000,2
705380,2.5
459000,2.5
815000,2.25
495000,5
520000,2.5
430000,1.5
255000,2.5
588000,2
350000,1
625000,2.75
172500,2
554000,2
775000,2.5
1.19E+06,3.5
618000,2.75
305000,1
232000,2
262000,2.5
234000,1
500000,2.75
278000,1
230000,1
500000,1.75
366500,2.75
665000,3
1.10E+06,1.5
575000,1.75
674750,2.5
719000,2
482000,1.75
254000,1
443725,1.75
575000,2.5
469000,2.25
175000,1
437000,2
550000,3
172040,2.25
363000,2
282000,2.25
400000,2
650000,3.5
365000,2.5
269950,2.5
260000,1
193000,1.5
340000,2.25
900000,3.25
371000,2.5
592000,2.5
300000,2.5
449950,3
299500,2.5
995000,2.25
335000,1.75
280000,2.25
446000,2.25
1.54E+06,2.75
325000,1
450000,1.75
322500,2.5
453000,1
655000,2.5
603000,2.25
235000,1
968933,3.5
1.02E+06,3.5
435000,2.25
242000,2
487000,3.25
810000,2.75
625000,2.5
165000,1.5
335000,1
286700,1
699000,1.5
280000,1.75
580000,2.5
754800,2.5
525000,2.5
562000,1.75
575000,1.75
808900,2.5
992000,2.25
335000,2.5
473000,2.75
350000,2.75
1.60E+06,2.5
305500,1
306000,1
233000,2.25
490000,1.75
445000,2.5
355000,2.25
360000,2
737500,1.75
985000,3.5
349950,3.25
520000,2.5
355950,2.5
485000,2.5
143000,1
3.28E+06,1.75
355000,1
1.13E+06,3.5
200000,1.75
913000,2.5
1.60E+06,2.5
409900,2.5
265000,1
740000,3
306000,2.5
381000,2.5
1.22E+06,3.25
1.05E+06,3.5
408000,1
739900,2.5
674250,2.5
438400,1
1.70E+06,5
703000,2
262000,1.75
353000,2
500000,2.5
1.28E+06,2.5
332000,2.5
824000,2.5
290000,2
700000,2.5
550000,1
549000,1
1.87E+06,2.5
858000,2.25
345000,1
340000,1.75
1.22E+06,2.25
275000,2.25
405000,1
432500,2
236500,1
679000,1.5
543000,2.5
294000,1
340500,1.75
1.01E+06,2.5
335000,2
425000,2
353000,2.5
540000,2.5
640000,3.5
339950,1
195000,1.75
322000,1.75
660000,1.75
280000,3
300000,3
207500,1
195000,1.5
700000,2
560000,1.75
260000,1.75
575000,1.75
475000,2.5
285000,1.75
753888,2.5
650000,2.5
620000,2.25
526000,1.75
155000,1
342000,2
390000,1.75
685000,2.75
608000,2.5
179900,1
1.25E+06,3.25
166000,1
462000,1.5
545000,2.5
415000,1
269000,2.5
356500,2.5
225000,1
175000,1
549000,2.5
535000,2.75
627000,2.25
565000,2
392450,2
509000,2
340000,2.5
537000,2.5
865000,3
358000,1
595000,2.25
661000,2.5
419950,2.25
490000,3.5
525000,1
350000,2
552500,2.5
210000,1
390000,2.5
336800,1.75
465000,2.5
299900,2.5
715000,3.25
235000,2.5
276000,2.5
265000,1.5
425000,1.75
313000,2.5
715000,2.5
265000,2.25
646000,2.75
175000,1
649000,2.5
785000,2.75
890000,2.75
612000,3
330000,2.5
493000,2.25
1.60E+06,2.25
1.62E+06,3
1.65E+06,3
499000,2.5
603500,2.75
530000,1.5
895000,2.5
267345,2.25
275000,2.5
439950,1.75
455000,2.25
630000,1.75
690000,2.5
212000,1.75
231500,2.25
1.24E+06,3.25
378500,2.5
482000,2.5
695000,1
965000,2.5
675000,1.75
387000,1.5
347500,2.75
385000,2
265000,1
406000,1
134000,1.5
415000,1
375000,1.75
620000,2.5
337500,2.5
565000,2.5
399500,1.75
1.07E+06,1.75
352500,2
259000,2
320000,1
733000,2.5
381500,1
343000,1
205500,1
525000,2
300000,1.75
299000,1
561000,2.5
450000,1
540000,2.5
379000,2.5
230000,1
399950,2.5
355000,2.5
580000,2.25
700000,2
279900,1.75
210000,1
1.17E+06,3
290300,1
1.60E+06,4.5
490000,1
606000,2.5
359950,1
677100,2
465000,2
4.50E+06,5.5
500000,2
455000,1
705000,2
420000,2.5
169575,1
250000,1
530000,2.25
590000,3.25
257500,1.75
415000,1
536000,1.75
246500,1.5
395000,1.75
739000,2.25
1.27E+06,2.75
190000,1
305000,1.5
925000,4.25
895000,3
656000,1.75
560000,1
610000,2.25
645000,2.5
259000,2.5
980000,2.5
872000,4
1.00E+06,2.75
900000,2.75
475000,1.5
350000,2.75
840000,1.75
500000,2.5
202500,1.5
523000,2.5
225000,2.5
418200,2.25
356500,1.75
670000,3
456150,2.25
471000,2.5
558000,2.5
1.38E+06,4.5
161500,1
311000,1
470000,1.75
569000,3.25
689000,2.5
271900,1.75
278000,2.5
820000,2.5
399500,1.75
462000,2.75
347500,1
562100,0.75
230000,1
687000,2.5
725786,2.5
315500,1
312000,2
343000,3.25
385195,1
415000,2.25
461000,1.75
369990,2.5
349950,2.5
285750,2.25
542500,2.25
830000,3.5
705000,2.5
615000,1
184500,1
412000,1
250000,1.5
580000,2
220000,1
675000,2.75
373500,1
662700,1.5
239950,1
383000,1
485000,2.75
610000,2.75
545000,1.75
780000,2.5
305000,2.5
405000,1
1.11E+06,3.5
273000,1.75
326500,1
365000,1.75
1.00E+06,2.75
422500,1
354450,2.75
320000,1
223000,1
410000,2.5
438000,1
390000,3
298500,2.5
749999,2.25
779000,2.5
570000,2.75
385000,1
649000,2
283000,1
699900,2.25
278500,1
700000,1.75
535000,2.75
234500,1.75
374150,1.75
397000,2.5
613000,2.25
1.15E+06,2.5
595000,1.75
340000,2.75
388000,2.5
404000,1.75
810000,2
405000,2.5
726000,3
266000,2.5
722500,2.25
352000,2.5
265000,1.5
856000,2.5
346950,2.5
866059,3.5
410000,2.5
370000,1.75
230000,1
400000,2
172000,1
615000,1.75
860000,3.5
555000,1.75
579000,2.5
385000,1.75
420000,2.25
645000,1.75
549950,2.5
678000,2.75
199000,2
604000,1
268000,1.75
960000,3.5
509250,2.5
416000,2.5
190000,1
212000,1.5
325900,2.5
560000,3.5
275000,2.5
665000,2.5
1.51E+06,3.5
375000,2
359950,1.75
340000,2.75
401000,1
669000,1.75
638500,2.5
545000,1.5
524000,1
1.61E+06,3.75
280000,1
828000,2.5
223000,1.75
1.29E+06,3.5
750000,2
430000,1
711000,1.75
310000,2.5
415000,1.75
274900,2.5
525000,3
179500,1
478000,1
195000,1.75
385000,3
401000,2.75
522000,2.5
330000,1.75
503000,2.5
175000,1.75
963990,3.5
845000,2
157500,1
450000,3
925000,1.75
600000,1
709000,1
1.39E+06,3.75
248000,2.5
245000,1
332000,1
459950,2.5
425000,2
460000,2.25
838300,2.5
256000,2.5
864000,2.75
900000,3.5
145600,1
865000,3
250250,2.25
162000,2
450000,1.75
675500,2.75
697000,2.25
1.32E+06,3.25
490000,1.75
590000,2.25
280000,1.75
515000,1
576000,1
375000,1.75
478000,1
282000,1
1.40E+06,4.5
593500,3.25
724950,3.5
306000,1.75
341000,1.75
399950,2.5
534000,2
635000,2.5
350000,1
856000,1.5
582000,3
799000,2.5
423700,2.5
1.84E+06,3.5
322000,2
929000,3.25
443000,1
441500,1.75
875000,3.5
3.60E+06,3.25
450000,1
425000,2.25
660000,1.75
763101,1.75
499000,2.75
521000,1.75
302000,1
293000,2.25
335000,2.25
499000,1
600000,1.75
720000,1.75
195000,2
249000,1
334000,2.25
599950,1.75
149900,1.75
700000,1.75
525000,1.5
1.05E+06,3.75
402000,2.5
450000,2
520000,2.25
205000,1.75
635000,2.25
210500,1
406650,1
350000,1.75
425000,1.75
798000,3.5
180000,1
1.25E+06,3.25
435000,2
355000,1.5
3.00E+06,3.25
685000,2.5
311000,1
305000,2.25
675000,2.5
769000,2.75
430000,1.5
516250,2
760000,3.5
579950,3.5
476000,2.25
510000,1.75
205000,1
240000,1
738000,3.5
420000,1.75
455000,1.75
765000,1
372000,1.5
160000,1
772000,2.5
1.13E+06,1.75
479000,1
570000,2.5
350000,1
353000,2.5
699000,2.5
265000,2
167000,1
500000,2.25
700000,1
295000,1
1.01E+06,3.5
209000,1
276000,1.75
380000,2.5
315000,1.5
685530,2.5
254600,2
230000,2
335000,3
550000,2.5
123300,1
275436,2.75
325000,3.5
635000,2.5
513000,1.75
580000,2.5
225000,1
265000,1
313000,1.75
296000,1
655500,2.75
250750,1.75
438000,2.5
590000,2.75
329500,1
1.20E+06,2.25
415000,1
900000,2.5
378000,1.5
474000,1
464000,1
310000,1
580000,1.5
999000,2.75
510000,1
650000,1.5
196000,1
220000,1.75
855000,2.25
483000,1.75
400000,1
435000,2.5
219500,1
2.95E+06,3.5
427000,2.5
430000,1.5
685000,1.5
495000,1.5
299950,2.5
390000,1.75
385000,1.75
740000,2.5
991700,3
765000,2.75
802000,2.25
950000,2.75
392000,2.5
590000,2.5
425000,2.5
765000,1.75
313500,2.25
320000,1
604000,1.75
570000,2
639000,2.5
335000,2
896000,1.75
259500,1.75
637000,2
307450,2.75
535000,1.75
669500,2.25
259000,1.75
441000,1.5
228800,2.5
530000,2
524000,2
430000,2.25
1.33E+06,3.25
210000,1
449000,2.5
945000,2.5
200450,1
219950,1.5
659500,3
746000,2.75
540000,1.75
485000,2
202000,1
2.53E+06,5.5
502000,2.75
279000,2.75
409500,1
453000,2
367000,1
550000,2.5
273500,1.5
505000,3
770000,2.5
565000,2.25
316000,0.75
160000,1
170000,1
235000,1
1.80E+06,3.5
310000,1
285000,1.75
280000,1
2.30E+06,4.25
763776,2.5
530000,2.75
362000,1
430000,1
456500,1
445000,2.5
386900,1
479000,1
525000,2.5
272000,1.75
517000,1
615000,1.75
439000,1.75
716000,2.5
308000,1
800000,2.25
575000,2
219950,1.5
770000,2.5
424950,1.75
387000,2.25
790000,1.75
156000,1
580000,1
490000,2.25
950000,3.25
400000,2.5
325000,2.5
365000,2.5
255000,1.75
985000,3.5
595000,2.5
427500,1
728000,1.5
549950,1
650000,2
1.13E+06,3.25
203000,1
311000,1
387500,2
370000,2
228000,1
740000,1.75
200000,2
660000,1
275000,2
708000,1
280000,2.5
325000,2.5
495000,2.5
691000,2
2.29E+06,2.5
329500,2.5
348000,2.5
425000,1
210000,1
285000,1
222000,1
200000,2.5
247500,2
1.50E+06,5.5
190000,1.75
975000,2.5
1.13E+06,3
283200,1.75
650000,2.5
449500,2
400000,1.75
89950,1
158800,1
870000,3
196000,1.5
850000,1.75
775000,2.5
483500,2.5
387000,1.5
900000,3
336000,1.5
415000,1
380000,0
350000,1.5
1.32E+06,5.25
765000,1.75
527000,2.5
524000,2.75
448000,1
775000,3.25
176500,1
750000,2.25
1.27E+06,2.25
250000,1
759000,2.75
640000,2
990000,3.25
395000,1.75
275000,1.5
390000,2.5
752500,2.75
450000,1
473000,1
178500,1.75
485000,2.5
215000,1.5
589000,1.75
325000,1.75
580000,2.5
181100,1.75
345000,2
781000,1.75
402500,1
426000,1.5
389000,2.5
670000,3
1.51E+06,3.25
288400,2.25
700000,2
830000,3
1.90E+06,2.75
350500,1
431000,1.75
485000,2.5
780000,1.5
720000,1.5
415000,1
480000,1
452250,2.25
316000,2.5
700000,1
285000,2
575000,1.75
590000,2.25
587500,1.75
364000,2.25
490000,2.5
410000,2.25
520000,2.5
389000,1
450000,1
325000,2.5
660000,1
850000,2.25
285000,2.5
395000,1
440000,2
249000,1.75
635000,1.75
515000,2.5
1.40E+06,3.25
200000,1
1.14E+06,2.75
445000,1
555000,1.5
537000,2
315000,1.75
805000,2.5
414000,2.5
375000,1.5
401000,1.75
210000,1
365000,1
178000,1.5
710000,1
255000,1
528000,2.25
537000,4.25
442000,1.5
375000,1.75
637250,2.5
427500,1.75
700000,2.5
680000,1.75
393820,2
525000,2.75
505000,1.75
555565,2
650000,1.75
632500,3.25
269000,2.5
405000,2.75
845000,3.5
234000,1
638000,1.75
290000,1.75
262000,0.75
270000,2.5
875000,2.25
299000,2.25
551000,1
350000,2.75
1.90E+06,2.5
511718,1.75
965000,3.25
475000,2.25
1.06E+06,2.75
252000,1
580000,2.5
374950,2.25
739000,4
271000,1.75
230000,1
210000,2.25
350000,2.75
491500,2.25
325000,2.5
190000,2
658600,2
299950,1.5
464000,2
308000,1
625000,1
240000,1.75
530000,2.5
1.00E+06,4.5
439000,1
575000,1.75
418000,1.75
1.21E+06,3.75
1.10E+06,3.75
1.90E+06,3.75
580000,2.5
380000,1
256000,1
349950,1
691500,2.5
556000,1.75
218000,2.25
425000,2
935000,3.25
732000,1.75
805500,1
507250,1.75
800000,2.5
600000,2.25
627800,1.75
660000,2.25
153503,2.5
456500,2.25
1.31E+06,2.5
843500,2.5
625000,1
527000,1.75
1.97E+06,3.75
1.00E+06,2.5
855000,3
725000,3.25
315000,1
180000,1.75
700000,1
476500,1
193000,1.5
295000,2.5
363000,1
875000,2.5
257200,2
555000,2
380000,2.25
282000,2.75
545000,2.5
550000,1.5
921500,1.5
885000,1.5
820000,2.25
289000,1
334000,1
206000,1
491950,2.25
430000,2.5
208000,2
245000,2.25
426000,1
400000,2.5
553000,1
296000,1
428000,2.5
325000,2.5
294000,1
410000,1.75
590000,4.25
445000,2.25
921000,2.5
496000,1.5
95000,1
359000,1.75
452500,2.5
555000,1.75
549900,3
569000,3
318500,2
487028,1.5
240000,1
253000,2.25
380000,1.75
250000,0.75
368500,1.75
340000,1
400000,1
835000,2
299000,2.5
1.68E+06,2.25
265000,2
437500,2.5
865000,1.75
626000,2
247300,2
2.08E+06,3.5
425000,1
905000,3.5
641250,2.5
675000,2.5
845000,2.75
401500,1
395000,2.5
1.10E+06,2.75
145000,1
900000,1
374500,1.5
850000,2.25
490000,1
304000,2.5
400000,2.25
454000,2
160000,2
542000,1.75
403500,2.5
418000,2.5
406000,1.5
242500,2.25
425000,2.5
613000,2
189000,2
700000,2.25
750000,1
494000,1
700000,3
705000,2.5
356000,1.75
625000,1.75
144975,1
970000,4.5
415000,1.75
485000,3
799950,3
783350,2.5
430000,1
2.54E+06,4.75
975000,2.5
950000,1.5
350000,1
637000,2.75
895000,2
579000,2
314900,1.75
122000,1
405000,1
553650,2.5
369900,2.5
225000,2
160000,1
449500,2
650000,1
542126,2.5
309950,1.5
115000,1
221700,1.5
726000,2.5
515000,1.75
756000,2.5
1.57E+06,3.75
442000,2.25
260000,2
390000,1.75
459500,1
330000,1.5
189000,1
280000,1
400000,1.75
368000,2
390000,1.75
245000,1
375000,2.5
465000,1.5
445000,2
250000,1
475500,1
672324,1.75
420000,2
515000,2
732350,2.5
297500,2.5
475000,1.5
414000,2.5
357250,1.5
289950,1
550000,1
446000,1.75
279000,1.5
370000,2.25
216000,2
1.10E+06,2.5
1.28E+06,2.5
355000,1.5
699000,2.5
412000,2.5
276000,1
100000,1
955500,1.75
199000,1
762000,3.5
425000,2
546000,1
419600,1.75
735000,2.25
1.23E+06,2.5
445000,2
665000,2
1.29E+06,3.5
508500,2.75
345950,1
207500,1
1.08E+06,2.5
640000,1
329500,1
460000,2.75
1.23E+06,1.75
805000,3
200000,1.5
749700,1.75
288000,1.5
535000,1
330000,2.25
479200,2
373000,2.5
355000,1.5
275000,2
380000,1.5
417000,1.75
1.17E+06,3.75
598500,2.25
629000,2
226950,1
1.23E+06,2.5
415000,2.25
595000,2.5
209950,1.75
568000,1.75
119900,1
207000,1
195000,1
324950,1.5
210000,1
1.08E+06,2.75
325088,1
790000,3
150000,1
790000,3
255000,1
697000,3
457500,1
690000,2
967000,3.25
980000,1.75
619420,2.75
389000,1
500000,1
569000,1.75
425000,2.25
635000,2.25
256500,1
695000,2.5
535000,1.5
454200,2.5
418500,1
749950,2.75
338500,1.75
1.25E+06,3.75
299950,2.5
325000,1.75
434000,3
328950,1.75
2.10E+06,3.75
570000,2
802000,2.25
525000,1
700000,3
350000,1.75
277500,1.5
1.58E+06,2.75
195000,1
222000,2
865000,3
445000,2
495800,1.5
548500,1
310000,1.75
205000,1.5
470000,3.75
430000,1.5
310000,2
355000,1
621500,2.5
175000,1.5
326000,1.5
690000,3.5
335000,2.5
197000,1
312500,1.75
436000,2.25
1.02E+06,2.5
805000,2.5
652427,2.25
1.01E+06,2.5
355000,2.5
334550,1
557500,2.25
277500,2.25
300000,3
325000,1
402500,2
461000,1.75
540000,1
385000,1
480000,1
539950,2.25
529000,2.25
417000,2.5
405000,1.5
299000,2.25
299000,1.75
372220,1
494400,1.75
280000,1.75
277950,2.5
770000,2.75
760000,2.5
230000,2
525000,2.5
307000,1
253779,2
405000,1.5
360000,1
521000,1
680000,2.5
355000,0.75
200000,1.5
330000,2.25
221000,2.25
1.60E+06,4.5
310000,1
862000,2.25
200000,1.5
630000,2.5
432250,2.25
478000,2.25
249000,2.25
495000,3
630000,2.5
550000,2.5
350000,2.5
270000,1.5
488250,2
248000,3.5
889000,3.5
375000,1
933000,1.5
625000,2.25
328000,1
470000,2.25
502500,2.5
484000,1.75
252500,1
610000,2.5
419000,2
322500,2.25
563000,1
464000,2.5
870000,4.25
280000,1.5
850000,2.5
458950,1
122000,1
525000,3
286300,1
218450,1
525000,1.5
650000,1.5
356000,2
436500,1
410000,1.75
512500,1.75
510000,1
566000,1.75
525000,1.75
435000,1
406500,2.75
550000,2.75
251000,2
830000,1.5
803000,2.5
206000,1
200000,1
219000,1
777000,4
593700,2.5
712500,1.5
600000,1.5
554663,2
267000,1
390000,2
335000,2
938000,2.5
370000,2.75
335000,2.5
695000,2
387500,1
245000,2.5
308550,2
225000,1.75
715000,2.5
335000,1
634000,2.5
337500,2
440000,1
350000,1.75
400000,1
1.29E+06,3.5
435000,1
681000,2.5
397000,3.5
775000,2.5
480000,2.25
158000,2.5
590000,2
772500,2.75
464500,1.5
281000,1.75
620000,2.25
475000,2.25
245000,2
660000,2.25
527500,2.25
135000,1
275000,1.75
430000,2
213500,1
535000,3
641000,1.75
436300,2
1.44E+06,1.75
830000,2.75
380000,1
132500,0.75
179950,1
188200,1
659000,2
317000,2
625000,2.25
350000,1.75
750000,1.5
457000,1.75
632500,2
223000,2
610000,2.75
385000,1.75
367500,3.25
385100,1
230000,1
286000,2.75
201700,1
1.35E+06,4.75
525000,1.75
361000,1.5
530000,1.5
455000,2.25
421000,2.25
640000,2
240000,1
360000,1
157340,1
1.24E+06,3
250000,1
735000,2.75
884900,4.75
775000,3.5
463000,1.75
579000,2.5
570000,3.75
1.06E+06,4.5
375000,2.75
422000,1.75
866500,3.5
705000,2.5
470000,2.5
360000,1.25
795000,2.5
800000,2.5
2.45E+06,3.5
277284,1.75
460000,1
898888,2.5
211000,1
222000,2
672000,2.5
778000,2.25
312500,1.75
650000,2.5
740000,2.25
320000,2
455000,2.5
2.45E+06,4
500000,3.25
325000,1.75
416000,2.5
495000,2.25
549000,1
589000,2
194820,1.5
405000,2.5
625000,2.5
205000,1
345100,3.75
200000,1
1.91E+06,3.5
524500,1.5
598600,2.75
367777,3
750000,2.75
575000,2.25
84000,1
255000,1
1.74E+06,3.75
415000,2.25
449900,2.5
220000,1.5
899000,2.5
430000,2.5
472500,2.5
680000,2.5
1.65E+06,4
810000,2
605000,2.5
522000,1.75
759000,2.75
411000,2.75
286950,2.5
440000,1.5
149000,1
284700,1
374950,2.5
816000,1.5
533250,1.75
689800,2.75
775000,2.75
702000,2.5
160000,1
255500,1
949000,2.75
169500,1
586000,2.25
680000,2.5
851500,2
582500,1.5
637000,3.5
225000,1
795000,3.25
304999,2.25
95000,0.75
240000,1.75
772000,2.5
245000,1.5
430000,3
799000,1.5
880000,2.75
750000,2.5
2.89E+06,4
532000,2.5
525000,2.75
239000,1
460000,1.5
540000,2.25
475000,1
445000,1.75
1.58E+06,3.75
549950,2.5
294950,2
736000,2.5
214946,1.75
856000,3.25
775000,2.5
205000,1.75
429592,2.75
414250,1.75
399950,2.75
319990,2.25
524000,1.5
349950,1
889000,2.5
300000,1
395000,1
348000,2.5
830000,1
173000,1
585000,1.75
576750,2
495000,3.25
216650,3.5
615000,2.75
675000,2.5
510000,2
630000,2.5
359950,2.5
265000,1.5
210000,1
367000,2.5
1.08E+06,2.25
756000,2.5
203000,2.25
535000,2.5
525000,3.25
347500,1.75
620000,1.75
645000,2.5
2.20E+06,3
280000,2
432000,2
790000,1.5
635000,1.75
442000,1.5
490000,3
250000,1.75
1.33E+06,2.5
120000,1
2.95E+06,4.75
325000,2.5
210000,1.75
215000,1
387000,1.75
408000,1
410000,1
216000,1
390000,1
357000,1.5
215000,1
265000,1
589950,2.75
440000,1.75
248000,1
730000,2.25
425000,2.5
680000,2.5
341500,2.25
395000,1
1.23E+06,2.75
695500,2.75
308000,1.75
422500,2
418000,1
385000,1.5
876650,3.25
450000,2.5
418800,2.25
330000,1
550000,1.75
270000,2.5
978500,2.25
975000,2.5
455000,2.25
1.42E+06,3.25
220000,1
490000,2
420000,2.25
408500,2.5
716000,1.5
965000,2.5
357823,1.5
7.06E+06,4.5
425000,2.25
711777,1.75
335000,1
825000,1.5
210000,1
575000,1.75
1.21E+06,2.75
431500,2
475000,1.5
1.50E+06,3.75
540000,3
775000,2.5
635000,2.5
1.30E+06,2.75
405000,2.25
210000,1
880000,2.5
239000,2
515000,2.5
1.38E+06,3.25
215000,2.25
315000,2
442500,1.5
311000,1.75
425000,1
433500,1.75
450000,2.25
675000,2.25
535000,2.5
577000,1.75
480000,1.75
400000,1.5
304000,1
355000,1.75
998000,3.25
550000,1.75
550000,1.75
210000,1.75
317000,2.5
700000,3.5
265000,1
700000,3.5
1.02E+06,3.5
1.15E+06,2.25
460000,2.5
410000,1.5
665000,3
600000,2.5
502000,1.75
364950,2.5
680000,2.25
235500,2.5
576000,2.5
405000,3
335000,2.75
122000,1
432000,1.75
375000,2.25
276000,2.25
450000,2.25
210000,1
279000,2.5
635000,1.75
350000,2.5
218000,1
750000,1.5
310597,1.75
355000,1
735000,2.75
155000,1
354000,1
415000,1.75
202000,1
580000,2.5
1.50E+06,3.25
790000,2.5
499900,2.5
525000,2.25
810000,2.5
425000,1.5
241250,1.75
318700,2.5
720000,1.75
291000,1
420000,1.75
210000,1.75
645000,3.25
762000,2
247500,1.75
282500,2.25
395000,1.75
295000,1.75
235000,1
770000,1.75
559950,2
639000,2
314950,1
525000,1
2.40E+06,2.25
820000,1.75
1.39E+06,3
521450,2
760750,2.5
759600,1
346150,2
390000,1
359950,2.25
430000,2
960000,3.5
800000,6.75
1.01E+06,2.5
290000,2
1.35E+06,2
777000,3.25
526000,1
550000,3.5
276000,1.5
2.50E+06,3.25
325000,1.75
365000,2.5
2.15E+06,6
825050,3.25
690000,1.5
390000,1
385000,2
619000,2.5
494000,2.25
412450,2
580000,1.75
269900,1.5
704300,1.5
267000,2
310000,1.75
227064,1.5
925000,2.5
245000,1.75
339888,1
439000,2
400000,1
560000,2.25
703011,1
363000,1
650000,2.75
299950,1
228950,1
465000,1.75
725000,2.5
212500,1
526000,2.25
383000,2.5
244000,1.75
565000,1.5
373000,3
300000,2
405000,2.5
979000,1.5
324888,1.75
445000,1.5
761000,3.5
435000,2
252000,2.25
350000,1.75
875000,1
940000,1
280000,2
450000,2.5
905000,2.5
382450,2.5
246700,2
220000,1.5
555750,1
262500,1.5
515000,1
499500,2.5
135000,1
462500,2
937500,2.5
458000,1.5
845000,2.75
660000,2.25
265000,2
599999,4.5
280000,2.5
1.06E+06,3.25
875000,3
125000,1
634800,3
269950,1
359950,2.25
417000,1.75
389000,2
1.04E+06,2.5
698000,2.5
685000,2.5
198500,1.75
350000,2.5
649950,2.5
441000,1.5
462600,1.75
365070,2.5
550000,2
470000,1.75
340000,1.75
910000,2.75
405000,1.75
661000,2.25
635000,2.5
282000,1
235000,1.75
277500,2
346500,2.5
480000,2.25
360000,2.25
245000,2.5
625000,3.5
750500,3
525000,1.75
740000,3.5
523000,1.5
292000,1.75
625000,2.5
700000,2.5
399950,2.5
545000,3.5
339999,2
1.21E+06,2.25
545000,2.5
260000,1.75
526000,1.75
701000,3
290000,2.25
330600,1
550500,1.75
430000,1
4.00E+06,5.5
260600,1
825000,3
378950,2
435000,2.5
631000,2.25
415000,2.5
222000,1.75
245000,2
720000,2.5
215000,1
579100,1
522500,1.75
489000,2
240000,1
420250,2
523000,2.5
628000,2
320000,2.5
